,sea,,,,2014-05-30,09:39:22:241,radio,1,short,low,start,Country Hits,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:23:298,radio,1,short,low,next_task,Country Hits,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:34:158,radio,1,short,low,command_correct,Country Hits,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:41:885,radio,1,short,low,confirm_correct,Country Hits,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:41:958,radio,1,short,low,next_task,NPR News,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:46:808,radio,1,short,low,command_correct,NPR News,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:56:668,n-back,NA,NA,NA,start,NA,NA,NA,NA,0,
,sea,,,,2014-05-30,09:39:57:711,n-back,NA,NA,NA,next_task,NA,NA,NA,NA,0,
,sea,,,,2014-05-30,09:40:05:519,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7},0,
,sea,,,,2014-05-30,09:40:08:519,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5},0,
,sea,,,,2014-05-30,09:40:11:520,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9},0,
,sea,,,,2014-05-30,09:40:14:521,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5},0,
,sea,,,,2014-05-30,09:40:17:521,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1},0,
,sea,,,,2014-05-30,09:40:20:522,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4},0,
,sea,,,,2014-05-30,09:40:23:532,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2},0,
,sea,,,,2014-05-30,09:40:26:533,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1},0,
,sea,,,,2014-05-30,09:40:29:533,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2},0,
,sea,,,,2014-05-30,09:40:32:534,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3},0,
,sea,,,,2014-05-30,09:40:35:535,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5},0,
,sea,,,,2014-05-30,09:40:38:548,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1},0,
,sea,,,,2014-05-30,09:40:41:549,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7},0,
,sea,,,,2014-05-30,09:40:44:550,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1},0,
,sea,,,,2014-05-30,09:40:47:550,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7},0,
,sea,,,,2014-05-30,09:40:50:554,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1},0,
,sea,,,,2014-05-30,09:40:53:554,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1 2},0,
,sea,,,,2014-05-30,09:40:56:554,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1 2 1},0,
,sea,,,,2014-05-30,09:40:59:566,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1 2 1 9},0,
,sea,,,,2014-05-30,09:41:02:571,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1 2 1 9 4},0,
,sea,,,,2014-05-30,09:41:05:572,n-back,NA,NA,NA,nb_num,NA,NA,NA,{ 7 5 9 5 1 4 2 1 2 3 5 1 7 1 7 1 2 1 9 4 9},0,
,sea,,,,2014-05-30,09:41:18:391,calendar,1,short,low,start,NA,NA,Becky Wal-Mart Friday 6:00 PM,NA,0,
